Consumption,Wind,Hydroelectric,Solar,Hour,Weekday
6622,1400,2203,0,23,Friday
6054,1491,1725,0,0,Saturday
5754,1429,1534,0,1,Saturday
5507,1438,1513,0,2,Saturday
5396,1385,1541,0,3,Saturday
5448,1398,1567,0,4,Saturday
5387,1459,1522,0,5,Saturday
5364,1611,1505,0,6,Saturday
5669,1530,1471,28,7,Saturday
6206,1353,1582,143,8,Saturday
6534,1370,1527,305,9,Saturday
6723,1437,1777,445,10,Saturday
6908,1482,1917,554,11,Saturday
7013,1824,2012,638,12,Saturday
7037,2081,1974,672,13,Saturday
6993,2087,1940,620,14,Saturday
6886,1921,2025,568,15,Saturday
6891,1905,1999,478,16,Saturday
6853,1629,2020,318,17,Saturday
6813,1408,2028,190,18,Saturday
6913,1018,2180,75,19,Saturday
6862,596,2380,6,20,Saturday
7089,578,2446,0,21,Saturday
6739,648,2264,0,22,Saturday
6201,996,2003,0,23,Saturday
5673,1786,1387,0,0,Sunday
5444,2074,1316,0,1,Sunday
5346,2053,1465,0,2,Sunday
5245,2010,1599,0,3,Sunday
5185,1853,1688,0,4,Sunday
5131,1730,1726,0,5,Sunday
5025,1710,1558,0,6,Sunday
5249,1423,1461,60,7,Sunday
5625,1270,1504,250,8,Sunday
5786,1373,1420,398,9,Sunday
5879,1547,1337,522,10,Sunday
6006,1769,1186,650,11,Sunday
6106,1724,1217,698,12,Sunday
6164,1496,1439,711,13,Sunday
6184,1342,1458,717,14,Sunday
6138,1484,1309,666,15,Sunday
6204,1464,1342,549,16,Sunday
6324,1257,1510,418,17,Sunday
6332,1092,1889,235,18,Sunday
6326,638,2004,74,19,Sunday
6374,352,2229,7,20,Sunday
6698,241,2302,0,21,Sunday
6521,245,2628,0,22,Sunday
5983,229,2343,0,23,Sunday
5524,215,1949,0,0,Monday
5260,252,1815,0,1,Monday
5082,388,1629,0,2,Monday
5049,487,1616,0,3,Monday
5029,635,1489,0,4,Monday
5113,752,1390,0,5,Monday
5319,601,1351,0,6,Monday
6012,442,1602,24,7,Monday
6691,311,1703,150,8,Monday
7150,278,1946,313,9,Monday
7368,452,2010,472,10,Monday
7476,433,2224,562,11,Monday
7565,283,2236,639,12,Monday
7765,207,2396,602,13,Monday
7675,189,2359,550,14,Monday
7553,220,2330,467,15,Monday
7454,176,2331,411,16,Monday
7407,190,2351,277,17,Monday
7307,289,2224,120,18,Monday
7242,257,2233,66,19,Monday
7287,236,2473,6,20,Monday
7547,208,2631,0,21,Monday
6913,111,2405,0,22,Monday
6288,122,2045,0,23,Monday
5799,167,1665,0,0,Tuesday
5551,185,1612,0,1,Tuesday
5397,215,1474,0,2,Tuesday
5311,257,1468,0,3,Tuesday
5263,225,1447,0,4,Tuesday
5372,304,1401,0,5,Tuesday
5553,330,1323,0,6,Tuesday
6045,340,1519,25,7,Tuesday
6782,270,1675,197,8,Tuesday
7135,224,1891,386,9,Tuesday
7260,223,1938,521,10,Tuesday
7392,221,2027,642,11,Tuesday
7564,145,2119,693,12,Tuesday
7720,140,2206,685,13,Tuesday
7642,182,2253,582,14,Tuesday
7564,182,2266,550,15,Tuesday
7487,192,2349,431,16,Tuesday
7388,174,2388,274,17,Tuesday
7292,142,2481,134,18,Tuesday
7167,136,2422,35,19,Tuesday
7311,122,2559,0,20,Tuesday
7513,179,2561,0,21,Tuesday
6828,221,2347,0,22,Tuesday
6243,230,1986,0,23,Tuesday
5897,226,1863,0,0,Wednesday
5621,222,1636,0,1,Wednesday
5474,307,1470,0,2,Wednesday
5404,455,1466,0,3,Wednesday
5360,505,1447,0,4,Wednesday
5515,477,1453,0,5,Wednesday
5732,422,1494,4,6,Wednesday
6487,341,1687,68,7,Wednesday
6964,227,1796,229,8,Wednesday
7215,209,2035,381,9,Wednesday
7336,312,2078,553,10,Wednesday
7456,349,2171,646,11,Wednesday
7520,254,2260,672,12,Wednesday
7723,239,2251,647,13,Wednesday
7743,289,2213,518,14,Wednesday
7570,286,2258,414,15,Wednesday
7364,484,2173,325,16,Wednesday
7202,373,2204,263,17,Wednesday
7097,192,2295,145,18,Wednesday
7069,310,2215,40,19,Wednesday
7275,191,2414,0,20,Wednesday
7373,196,2465,0,21,Wednesday
6746,243,2398,0,22,Wednesday
6207,226,1978,0,23,Wednesday
5800,270,1769,0,0,Thursday
5532,471,1495,0,1,Thursday
5434,937,1433,0,2,Thursday
5330,1531,925,0,3,Thursday
5304,1583,1014,0,4,Thursday
5443,1481,1064,0,5,Thursday
5792,1318,1274,8,6,Thursday
6421,905,1704,74,7,Thursday
6928,595,2003,249,8,Thursday
7173,419,2100,430,9,Thursday
7201,353,2198,607,10,Thursday
7301,287,2222,692,11,Thursday
7433,200,2298,742,12,Thursday
7531,101,2359,743,13,Thursday
7458,51,2361,713,14,Thursday
7487,44,2374,675,15,Thursday
7353,130,2324,552,16,Thursday
7275,290,2268,351,17,Thursday
7231,418,2236,172,18,Thursday
7163,422,2261,29,19,Thursday
7372,470,2379,1,20,Thursday
7570,478,2525,1,21,Thursday
7106,569,2416,1,22,Thursday
6419,677,2066,1,23,Thursday
5892,680,1681,0,0,Friday
5574,547,1507,0,1,Friday
5496,474,1501,0,2,Friday
5416,397,1452,1,3,Friday
5421,274,1415,0,4,Friday
5516,242,1514,0,5,Friday
5644,257,1473,4,6,Friday
6359,275,1668,72,7,Friday
6833,295,1823,248,8,Friday
7104,306,2042,429,9,Friday
7326,238,2138,561,10,Friday
7336,201,2211,633,11,Friday
7430,223,2224,673,12,Friday
7521,360,2219,682,13,Friday
7461,663,2107,624,14,Friday
7402,967,1996,566,15,Friday
7433,1105,2051,461,16,Friday
7367,1101,2083,343,17,Friday
7386,1297,2212,163,18,Friday
7271,1269,2211,42,19,Friday
7411,1264,2286,0,20,Friday
7620,1289,2349,0,21,Friday
6999,1240,2344,0,22,Friday
6380,1167,1848,0,23,Friday
5921,1123,1690,0,0,Saturday
5571,1116,1465,0,1,Saturday
5404,989,1410,0,2,Saturday
5389,849,1430,0,3,Saturday
5285,658,1458,0,4,Saturday
5294,487,1487,0,5,Saturday
5120,501,1434,1,6,Saturday
5379,613,1286,38,7,Saturday
5744,633,1232,100,8,Saturday
6001,869,1431,146,9,Saturday
6080,942,1657,188,10,Saturday
6107,1086,1685,192,11,Saturday
6074,1118,1697,264,12,Saturday
6058,1183,1587,321,13,Saturday
5970,1231,1456,355,14,Saturday
5883,1279,1325,389,15,Saturday
5935,1436,1301,331,16,Saturday
5932,1593,1318,211,17,Saturday
5982,1293,1608,86,18,Saturday
6057,1063,1852,9,19,Saturday
6390,799,2053,0,20,Saturday
6391,614,2223,0,21,Saturday
6139,553,2254,0,22,Saturday
5684,448,1956,0,23,Saturday
5291,387,1758,0,0,Sunday
5140,404,1469,0,1,Sunday
5003,388,1454,0,2,Sunday
4855,171,1499,0,3,Sunday
4901,117,1536,0,4,Sunday
4929,241,1445,0,5,Sunday
4833,395,1413,3,6,Sunday
5101,411,1498,35,7,Sunday
5384,479,1458,117,8,Sunday
5582,757,1272,193,9,Sunday
5675,832,1183,270,10,Sunday
5719,822,1177,337,11,Sunday
5755,776,1216,327,12,Sunday
5778,726,1373,354,13,Sunday
5686,671,1481,371,14,Sunday
5672,637,1480,353,15,Sunday
5730,545,1482,287,16,Sunday
5789,454,1485,221,17,Sunday
5769,282,1517,99,18,Sunday
5812,285,1542,37,19,Sunday
6173,246,1717,0,20,Sunday
6352,196,1960,0,21,Sunday
6023,128,2040,0,22,Sunday
5533,105,1823,0,23,Sunday
5224,71,1540,0,0,Monday
5024,54,1369,0,1,Monday
4901,43,1316,0,2,Monday
4928,38,1299,0,3,Monday
4971,31,1314,0,4,Monday
5053,20,1286,0,5,Monday
5388,17,1303,0,6,Monday
6135,21,1427,52,7,Monday
6698,20,1482,188,8,Monday
7017,18,1696,359,9,Monday
7140,54,1900,531,10,Monday
7252,126,2080,667,11,Monday
7274,169,2113,717,12,Monday
7375,187,1969,741,13,Monday
7294,239,2029,715,14,Monday
7162,331,1987,618,15,Monday
7145,397,2024,506,16,Monday
7145,397,2024,506,17,Monday
7145,397,2024,506,18,Monday
7145,397,2024,506,19,Monday
7145,397,2024,506,20,Monday
7145,397,2024,506,21,Monday
7145,397,2024,506,22,Monday
7145,397,2024,506,23,Monday
7145,397,2024,506,0,Tuesday
7145,397,2024,506,1,Tuesday
7145,397,2024,506,2,Tuesday
7145,397,2024,506,3,Tuesday
7145,397,2024,506,4,Tuesday
7145,397,2024,506,5,Tuesday
7145,397,2024,506,6,Tuesday
7019,208,1781,368,7,Tuesday
6893,19,1538,231,8,Tuesday
7054,7,1749,412,9,Tuesday
7211,14,1969,552,10,Tuesday
7296,62,1931,629,11,Tuesday
7329,100,1785,695,12,Tuesday
7426,173,1871,703,13,Tuesday
7305,412,1734,707,14,Tuesday
7267,563,1676,623,15,Tuesday
7183,718,1707,513,16,Tuesday
7140,906,1746,295,17,Tuesday
7129,867,1826,159,18,Tuesday
7090,804,2048,30,19,Tuesday
7360,841,2216,4,20,Tuesday
7385,769,2252,0,21,Tuesday
6662,630,2062,0,22,Tuesday
6042,528,1411,0,23,Tuesday
5705,420,1309,0,0,Wednesday
5530,311,1301,0,1,Wednesday
5402,245,1275,0,2,Wednesday
5386,179,1286,0,3,Wednesday
5388,164,1277,0,4,Wednesday
5528,116,1296,0,5,Wednesday
5774,146,1267,1,6,Wednesday
6395,193,1430,44,7,Wednesday
6882,159,1505,117,8,Wednesday
7179,244,1799,226,9,Wednesday
7277,250,1944,298,10,Wednesday
7250,286,1867,357,11,Wednesday
7310,306,1926,410,12,Wednesday
7333,346,1892,400,13,Wednesday
7215,509,1832,357,14,Wednesday
7136,638,1860,347,15,Wednesday
7089,820,1802,276,16,Wednesday
6997,744,1881,193,17,Wednesday
6938,701,2126,92,18,Wednesday
7012,555,2281,20,19,Wednesday
7391,537,2530,0,20,Wednesday
7287,380,2476,0,21,Wednesday
6648,285,2325,0,22,Wednesday
6052,303,1842,0,23,Wednesday
5717,410,1604,0,0,Thursday
5564,504,1193,0,1,Thursday
5426,582,1115,2,2,Thursday
5374,481,1213,0,3,Thursday
5421,487,1287,0,4,Thursday
5538,502,1291,0,5,Thursday
5726,503,1241,4,6,Thursday
6403,493,1248,46,7,Thursday
6898,312,1558,141,8,Thursday
7090,144,1955,296,9,Thursday
7294,74,2108,360,10,Thursday
7211,101,2003,464,11,Thursday
7242,155,2045,476,12,Thursday
7320,200,2050,481,13,Thursday
7206,269,2033,456,14,Thursday
7162,467,1970,348,15,Thursday
7007,853,1520,299,16,Thursday
6939,573,1720,229,17,Thursday
6939,573,1720,229,18,Thursday
6939,573,1720,229,19,Thursday
6939,573,1720,229,20,Thursday
6939,573,1720,229,21,Thursday
6939,573,1720,229,22,Thursday
6939,573,1720,229,23,Thursday
6160,795,1461,114,0,Friday
5381,1018,1203,0,1,Friday
5339,1302,971,0,2,Friday
5330,1509,949,0,3,Friday
5332,1498,939,0,4,Friday
5391,1490,959,0,5,Friday
5731,1411,1123,1,6,Friday
6367,1214,1459,63,7,Friday
6810,1004,1703,217,8,Friday
7037,961,1853,376,9,Friday
7062,990,1815,540,10,Friday
7177,1000,1740,638,11,Friday
7205,861,1852,675,12,Friday
7320,854,1755,703,13,Friday
7197,923,1741,646,14,Friday
7149,833,1673,616,15,Friday
7112,823,1728,458,16,Friday
7115,751,1780,346,17,Friday
7056,666,1896,164,18,Friday
7043,527,1998,33,19,Friday
7307,504,2121,0,20,Friday
7379,627,2131,0,21,Friday
6485,805,1813,0,22,Friday
6120,880,1560,1,23,Friday
5743,929,1489,0,0,Saturday
5475,1062,1234,0,1,Saturday
5327,1028,1186,0,2,Saturday
5279,917,1226,0,3,Saturday
5279,704,1313,0,4,Saturday
5311,535,1300,0,5,Saturday
5311,467,1271,4,6,Saturday
5732,361,1299,67,7,Saturday
6143,207,1296,242,8,Saturday
6355,251,1274,434,9,Saturday
6516,441,1347,593,10,Saturday
6644,644,1518,695,11,Saturday
6681,618,1491,739,12,Saturday
6664,607,1484,722,13,Saturday
6565,679,1479,688,14,Saturday
6577,682,1508,608,15,Saturday
6575,572,1465,510,16,Saturday
6598,519,1619,343,17,Saturday
6648,411,1879,187,18,Saturday
6648,318,1804,71,19,Saturday
6798,210,1969,3,20,Saturday
7122,214,2465,0,21,Saturday
7122,214,2465,0,22,Saturday
7122,214,2465,0,23,Saturday
7122,214,2465,0,0,Sunday
7122,214,2465,0,1,Sunday
7122,214,2465,0,2,Sunday
7122,214,2465,0,3,Sunday
7122,214,2465,0,4,Sunday
7122,214,2465,0,5,Sunday
6125,293,1786,27,6,Sunday
5128,372,1108,54,7,Sunday
5365,251,1189,185,8,Sunday
5608,128,1269,378,9,Sunday
5753,86,1278,545,10,Sunday
5910,92,1263,659,11,Sunday
6008,140,1305,721,12,Sunday
6077,237,1345,713,13,Sunday
6032,294,1326,681,14,Sunday
6062,332,1261,631,15,Sunday
6096,413,1270,532,16,Sunday
6154,551,1231,361,17,Sunday
6218,624,1300,163,18,Sunday
6227,650,1340,41,19,Sunday
6451,620,1619,0,20,Sunday
6705,616,2020,0,21,Sunday
6705,616,2020,0,22,Sunday
6023,516,1539,0,23,Sunday
